isUsingController,shooter_velocity,shooter_power,time,intake_current,shooter_current,shooter2_current,battery_voltage,shooter_target
false,2160.00,0.92,283.59,0.54,0.17,1.20,11.61,2000.000000
false,2180.00,0.92,283.62,0.52,0.19,1.21,11.64,2000.000000
false,2180.00,0.92,283.66,0.59,0.16,1.19,11.60,2000.000000
false,2180.00,0.92,283.71,0.56,0.18,1.21,11.58,2000.000000
false,2180.00,0.92,283.75,0.57,0.16,1.19,11.60,2000.000000
false,2180.00,0.92,283.79,0.54,0.16,1.20,11.61,2000.000000
false,2180.00,0.92,283.83,0.56,0.16,1.20,11.59,2000.000000
false,2180.00,0.92,283.87,0.54,0.16,1.22,11.59,2000.000000
false,2180.00,0.92,283.91,0.51,0.18,1.21,11.61,2000.000000
false,2180.00,0.92,283.95,0.54,0.17,1.21,11.60,2000.000000
false,2160.00,0.92,283.99,0.55,0.17,1.22,11.55,2000.000000
false,2160.00,0.92,284.03,0.50,0.19,1.22,11.61,2000.000000
false,2160.00,0.92,284.06,0.58,0.17,1.22,11.59,2000.000000
false,2160.00,0.92,284.11,0.56,0.16,1.22,11.58,2000.000000
false,2180.00,0.92,284.15,0.52,0.19,1.22,11.61,2000.000000
false,2160.00,0.92,284.19,0.54,0.19,1.24,11.64,2000.000000
false,2180.00,0.92,284.23,0.55,0.20,1.24,11.62,2000.000000
false,2160.00,0.92,284.27,0.52,0.20,1.25,11.63,2000.000000
false,2160.00,0.92,284.31,0.62,0.17,1.25,11.64,2000.000000
false,2160.00,0.92,284.35,0.56,0.19,1.24,11.62,2000.000000
false,2160.00,0.92,284.39,0.52,0.19,1.25,11.61,2000.000000
false,2160.00,0.92,284.44,0.51,0.20,1.26,11.61,2000.000000
false,2160.00,0.92,284.49,0.50,0.19,1.26,11.61,2000.000000
false,2160.00,0.92,284.53,0.56,0.20,1.25,11.60,2000.000000
false,2160.00,0.92,284.56,0.55,0.19,1.27,11.62,2000.000000
false,2160.00,0.92,284.59,0.58,0.20,1.26,11.60,2000.000000
false,2160.00,0.92,284.62,0.55,0.20,1.26,11.60,2000.000000
false,2160.00,0.92,284.66,0.54,0.20,1.27,11.57,2000.000000
false,2140.00,0.92,284.70,0.53,0.19,1.25,11.57,2000.000000
